,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal
8731,52,M,4,Graduate,Married,$80K - $120K,Blue,45,2,2,23070.0,1701
8732,50,F,2,Graduate,Single,Less than $40K,Blue,40,1,2,2167.0,988
8733,55,M,3,High School,Single,$80K - $120K,Gold,49,2,1,34516.0,810
8734,45,M,5,Graduate,Married,$60K - $80K,Blue,38,1,2,6895.0,2314
8735,44,M,2,Doctorate,Married,$80K - $120K,Blue,38,1,2,25894.0,2517
8736,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3138.0,986
8737,49,M,1,Uneducated,Single,$120K +,Blue,38,2,2,12055.0,1858
8738,53,F,2,College,Single,Less than $40K,Blue,38,2,3,16592.0,1435
8739,60,F,1,Doctorate,Single,Less than $40K,Silver,48,1,2,34516.0,1542
8740,47,M,3,Post-Graduate,Married,Less than $40K,Silver,38,2,1,33184.0,855
8741,54,F,2,Graduate,Single,$40K - $60K,Blue,41,2,1,10753.0,1845
8742,39,M,2,Post-Graduate,Married,$80K - $120K,Blue,29,1,1,9959.0,1501
8743,46,F,3,Uneducated,Married,Less than $40K,Blue,35,6,5,2069.0,1101
8744,43,F,3,College,Married,Less than $40K,Silver,34,4,2,11362.0,1871
8745,53,M,4,High School,Divorced,$120K +,Blue,36,3,3,34516.0,1337
8746,44,M,3,Graduate,Married,$60K - $80K,Blue,32,2,1,20001.0,0
8747,48,M,2,High School,Married,$40K - $60K,Blue,42,2,3,8786.0,1559
8748,41,M,3,Uneducated,Single,$80K - $120K,Blue,28,1,3,7142.0,1917
8749,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36,1,3,4477.0,2517
8750,41,F,3,Graduate,Married,$40K - $60K,Blue,30,1,2,5357.0,1272
8751,51,M,1,College,Married,$80K - $120K,Silver,38,2,3,34516.0,0
8752,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,2367.0,1606
8753,39,M,2,Uneducated,Single,$60K - $80K,Blue,29,2,2,23402.0,958
8754,40,M,3,Doctorate,Married,Less than $40K,Blue,36,1,1,4587.0,1771
8755,41,M,3,Graduate,Married,$120K +,Blue,36,2,3,6565.0,1130
8756,46,F,4,Graduate,Married,Less than $40K,Blue,27,1,2,6030.0,0
8757,50,M,4,High School,Single,$120K +,Blue,41,4,3,6982.0,0
8758,50,M,3,Uneducated,Married,Less than $40K,Blue,36,2,3,5128.0,0
8759,48,M,3,Graduate,Married,$60K - $80K,Blue,28,2,2,9405.0,0
8760,49,M,2,Graduate,Married,$80K - $120K,Silver,39,1,1,34516.0,1118
8761,49,M,2,Graduate,Married,$120K +,Blue,40,2,4,14646.0,1448
8762,41,M,5,Graduate,Married,$80K - $120K,Blue,37,1,3,12578.0,2517
8763,36,F,4,Uneducated,Married,$40K - $60K,Blue,16,1,2,4370.0,1222
8764,52,F,1,High School,Single,$40K - $60K,Blue,42,1,3,3416.0,1970
8765,42,M,4,Graduate,Married,$60K - $80K,Silver,33,1,2,6224.0,0
8766,49,F,2,College,Married,Less than $40K,Silver,38,2,3,10741.0,2517
8767,41,M,2,Graduate,Single,$60K - $80K,Gold,36,2,3,34516.0,687
8768,50,M,1,Graduate,Married,$120K +,Silver,45,2,2,34516.0,1514
8769,53,F,4,Graduate,Single,$40K - $60K,Blue,43,1,3,6058.0,0
8770,49,M,4,Uneducated,Married,$80K - $120K,Blue,39,2,3,8561.0,915
8771,46,M,3,Graduate,Single,$80K - $120K,Blue,34,4,3,9959.0,0
8772,51,F,5,High School,Single,Less than $40K,Blue,36,1,1,7645.0,2076
8773,51,M,3,Uneducated,Single,$60K - $80K,Blue,42,2,4,1922.0,1124
8774,51,F,2,High School,Married,Less than $40K,Blue,33,2,1,5625.0,1640
8775,54,F,2,College,Single,Less than $40K,Blue,36,1,3,2274.0,708
8776,46,M,5,Doctorate,Divorced,$120K +,Blue,31,1,2,34516.0,1802
8777,43,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,9422.0,2108
8778,48,F,3,Post-Graduate,Married,Less than $40K,Blue,37,2,1,7469.0,2474
8779,43,F,3,Graduate,Single,Less than $40K,Blue,36,2,2,3849.0,1281
8780,41,M,3,High School,Married,$120K +,Blue,32,2,2,34516.0,0
8781,49,M,3,Uneducated,Married,$80K - $120K,Blue,45,2,1,4778.0,1351
8782,51,F,3,High School,Single,Less than $40K,Gold,39,1,1,34516.0,1873
8783,47,F,5,Uneducated,Married,$40K - $60K,Blue,42,2,2,5168.0,2265
8784,53,F,2,High School,Single,Less than $40K,Blue,46,6,1,3199.0,0
8785,55,F,2,Graduate,Single,Less than $40K,Blue,42,2,3,21046.0,1631
8786,51,M,1,Graduate,Married,$120K +,Blue,39,2,3,34516.0,2452
8787,40,F,1,Graduate,Married,Less than $40K,Blue,36,1,2,6540.0,0
8788,60,F,2,High School,Single,Less than $40K,Blue,54,1,6,8141.0,1811
8789,40,F,5,Graduate,Married,Less than $40K,Silver,24,2,1,33441.0,686
8790,46,F,5,Graduate,Married,Less than $40K,Blue,36,2,3,5496.0,1816
8791,42,F,3,Graduate,Married,Less than $40K,Blue,33,2,3,3794.0,1544
8792,46,F,2,Graduate,Single,Less than $40K,Blue,36,1,1,5785.0,2130
8793,51,F,0,Uneducated,Married,Less than $40K,Blue,39,1,3,19387.0,810
8794,43,F,4,Graduate,Single,Less than $40K,Blue,28,2,2,2838.0,1934
8795,41,F,3,College,Married,Less than $40K,Blue,31,2,2,4086.0,1974
8796,47,M,3,Uneducated,Married,$80K - $120K,Blue,38,1,3,31987.0,0
8797,43,M,4,Post-Graduate,Single,$40K - $60K,Blue,25,1,2,9043.0,1974
8798,47,F,3,Graduate,Single,Less than $40K,Silver,40,1,2,11128.0,2517
8799,51,M,2,Graduate,Single,$40K - $60K,Blue,41,1,3,3062.0,2058
8800,44,F,4,Graduate,Married,$40K - $60K,Gold,31,2,2,23981.0,2135
8801,44,M,1,Graduate,Married,$80K - $120K,Gold,29,2,1,34516.0,942
8802,39,F,0,Graduate,Single,$40K - $60K,Silver,26,1,1,22054.0,1146
8803,53,F,2,Graduate,Married,Less than $40K,Blue,35,1,2,2199.0,693
8804,45,M,3,Uneducated,Married,$80K - $120K,Blue,33,2,3,9303.0,1580
8805,47,M,3,Graduate,Single,$120K +,Gold,38,2,4,34516.0,1342
8806,40,M,2,High School,Divorced,$40K - $60K,Blue,32,1,3,7566.0,1618
8807,50,F,3,Uneducated,Married,Less than $40K,Blue,34,2,3,11343.0,0
8808,47,F,2,Uneducated,Married,Less than $40K,Blue,35,2,1,15155.0,1287
8809,55,M,2,Graduate,Single,$80K - $120K,Blue,46,2,1,10795.0,0
8810,44,F,2,High School,Married,Less than $40K,Blue,36,2,1,6633.0,1322
8811,54,F,1,Graduate,Single,Less than $40K,Blue,48,1,1,8572.0,2128
8812,40,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,34516.0,2330
8813,50,M,2,Graduate,Married,$80K - $120K,Silver,42,2,3,34516.0,2517
8814,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,42,2,4,14895.0,0
8815,49,F,4,Graduate,Single,Less than $40K,Blue,36,1,1,2636.0,1257
8816,39,F,1,Uneducated,Married,Less than $40K,Blue,31,1,3,9511.0,2220
8817,43,M,2,High School,Single,$120K +,Blue,30,1,2,10896.0,2517
8818,43,F,0,High School,Married,Less than $40K,Blue,35,1,1,8401.0,1085
8819,45,F,3,Graduate,Divorced,Less than $40K,Blue,36,2,3,12406.0,1980
8820,47,F,4,College,Divorced,Less than $40K,Blue,36,4,3,6769.0,274
8821,45,F,4,College,Married,Less than $40K,Blue,36,2,1,2737.0,0
8822,34,F,2,Graduate,Married,Less than $40K,Silver,16,2,2,32292.0,1731
8823,52,M,2,Uneducated,Married,$120K +,Silver,43,1,2,34516.0,1588
8824,33,F,1,Doctorate,Married,Less than $40K,Gold,24,2,3,15987.0,1992
8825,43,M,2,Graduate,Married,$60K - $80K,Gold,33,1,3,34516.0,1085
8826,42,M,5,College,Married,$40K - $60K,Blue,27,1,3,2437.0,1718
8827,49,M,3,Graduate,Single,$80K - $120K,Blue,36,2,3,4557.0,985
8828,55,M,3,Uneducated,Single,$40K - $60K,Blue,36,1,3,10949.0,829
8829,39,F,1,Graduate,Married,Less than $40K,Silver,30,1,2,10398.0,1630
8830,40,F,3,College,Single,$40K - $60K,Silver,28,2,1,22361.0,1873
8831,46,M,2,Graduate,Single,$80K - $120K,Blue,34,1,3,3841.0,1411
8832,46,M,3,College,Single,$80K - $120K,Silver,32,2,1,34516.0,1954
8833,58,M,1,College,Single,$120K +,Silver,45,1,3,34516.0,0
8834,44,F,3,Graduate,Married,Less than $40K,Silver,26,1,3,10877.0,1802
8835,42,M,3,Graduate,Married,$40K - $60K,Blue,26,2,1,5848.0,1481
8836,50,M,2,Graduate,Married,$60K - $80K,Blue,32,1,2,11552.0,1970
8837,46,M,2,Graduate,Married,$80K - $120K,Blue,39,2,2,11901.0,2517
8838,37,M,3,High School,Married,$80K - $120K,Blue,19,1,2,2273.0,0
8839,57,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,3082.0,2507
8840,52,M,2,Graduate,Single,$40K - $60K,Blue,41,1,2,9298.0,1898
8841,62,F,0,Post-Graduate,Single,$40K - $60K,Blue,53,1,2,4136.0,0
8842,45,M,5,High School,Married,$60K - $80K,Blue,25,1,5,12399.0,1461
8843,57,M,1,High School,Single,$80K - $120K,Blue,45,1,6,15030.0,1395
8844,44,F,3,Graduate,Married,Less than $40K,Blue,40,1,1,6441.0,2151
8845,42,F,4,Graduate,Married,Less than $40K,Blue,36,1,4,7469.0,837
8846,40,F,2,Graduate,Single,Less than $40K,Blue,36,2,2,3569.0,1054
8847,47,M,3,Graduate,Married,Less than $40K,Blue,43,1,3,2781.0,1950
8848,51,M,1,Post-Graduate,Married,$120K +,Silver,31,2,5,34516.0,1991
8849,45,F,3,High School,Married,Less than $40K,Blue,33,1,2,4174.0,2507
8850,50,M,2,Graduate,Married,$60K - $80K,Blue,43,2,2,23223.0,628
8851,46,M,3,Graduate,Married,Less than $40K,Blue,27,1,2,6954.0,1502
8852,47,F,1,Graduate,Single,Less than $40K,Blue,36,2,3,7136.0,2345
8853,43,F,4,High School,Single,Less than $40K,Blue,38,1,1,1820.0,0
8854,52,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,2937.0,1633
8855,46,F,3,High School,Single,Less than $40K,Blue,36,1,3,6636.0,2399
8856,41,M,2,Graduate,Married,$60K - $80K,Silver,31,2,3,31497.0,2192
8857,52,M,1,High School,Married,$120K +,Blue,34,2,3,34516.0,0
8858,52,F,1,High School,Married,Less than $40K,Blue,35,1,3,1959.0,1022
8859,51,M,3,Post-Graduate,Married,$80K - $120K,Silver,37,6,2,34516.0,989
8860,49,M,5,Graduate,Single,$60K - $80K,Blue,42,2,1,7801.0,2018
8861,55,M,3,College,Single,$120K +,Blue,44,2,2,6455.0,1837
8862,46,M,1,Graduate,Divorced,$40K - $60K,Blue,37,1,2,11343.0,1175
8863,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,23981.0,593
8864,46,F,4,Graduate,Single,Less than $40K,Blue,33,5,3,2879.0,0
8865,49,M,4,High School,Married,$80K - $120K,Blue,40,2,3,7667.0,2191
8866,41,M,2,Uneducated,Single,$120K +,Blue,24,2,2,34516.0,1022
8867,37,M,2,High School,Single,$80K - $120K,Blue,36,1,2,6713.0,1590
8868,51,M,2,Uneducated,Married,$120K +,Blue,40,1,3,10984.0,1429
8869,50,M,1,Doctorate,Married,$120K +,Blue,39,2,3,34516.0,2517
8870,57,M,2,Uneducated,Single,$60K - $80K,Blue,36,1,1,23058.0,1534
8871,40,M,4,Uneducated,Married,$120K +,Blue,36,2,2,17606.0,1377
8872,52,M,0,College,Married,$120K +,Gold,47,2,1,34516.0,1464
8873,45,F,3,High School,Divorced,$40K - $60K,Silver,36,2,2,18000.0,1829
8874,48,F,2,College,Married,Less than $40K,Blue,41,2,2,5550.0,2517
8875,39,F,3,High School,Single,Less than $40K,Blue,33,2,1,1621.0,0
8876,49,F,4,College,Married,Less than $40K,Blue,36,1,1,3244.0,0
8877,45,M,2,Graduate,Married,$40K - $60K,Blue,27,2,2,5800.0,1434
8878,43,F,1,Graduate,Married,Less than $40K,Blue,38,2,2,2550.0,1421
8879,45,M,3,Graduate,Divorced,$60K - $80K,Silver,31,2,1,34516.0,1509
8880,38,M,1,High School,Single,$120K +,Blue,30,5,3,10874.0,2415
8881,54,M,2,College,Single,$80K - $120K,Blue,47,2,2,13769.0,0
8882,39,M,2,Graduate,Divorced,$40K - $60K,Silver,23,5,2,17894.0,304
8883,49,F,5,Graduate,Married,Less than $40K,Gold,38,1,2,15016.0,2016
8884,45,M,4,Graduate,Single,$120K +,Blue,38,1,1,9036.0,0
8885,54,M,1,High School,Single,$80K - $120K,Blue,36,1,2,12813.0,1998
8886,40,F,3,Doctorate,Married,Less than $40K,Blue,29,1,1,4660.0,1844
8887,49,M,5,College,Married,$60K - $80K,Gold,35,1,2,34516.0,1064
8888,48,M,1,Post-Graduate,Single,$80K - $120K,Blue,38,4,2,13174.0,0
8889,43,M,1,Graduate,Single,Less than $40K,Blue,36,1,1,11210.0,1079
8890,42,M,3,Graduate,Single,$120K +,Blue,36,1,2,31639.0,2446
8891,49,M,4,High School,Married,$120K +,Gold,36,1,1,34516.0,1634
8892,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,34516.0,1742
8893,44,F,5,Graduate,Married,Less than $40K,Blue,34,2,1,2490.0,1235
8894,45,M,3,High School,Married,$80K - $120K,Blue,34,1,2,26438.0,1655
8895,38,F,1,Graduate,Single,Less than $40K,Blue,29,2,3,7504.0,1134
8896,44,M,1,Uneducated,Married,$120K +,Blue,33,2,2,34516.0,1058
8897,45,M,4,Graduate,Single,$120K +,Platinum,34,2,2,34516.0,1488
8898,51,F,2,College,Married,Less than $40K,Blue,32,1,3,15048.0,2517
8899,41,M,3,Graduate,Single,$80K - $120K,Blue,29,2,2,9357.0,1942
8900,51,M,1,Graduate,Married,$60K - $80K,Blue,45,2,3,11548.0,0
8901,56,F,2,Uneducated,Single,Less than $40K,Blue,39,1,2,8767.0,1684
8902,42,M,4,Graduate,Single,$40K - $60K,Blue,33,1,3,5306.0,2410
8903,52,F,2,Graduate,Single,Less than $40K,Blue,41,2,3,3608.0,2517
8904,49,F,1,Uneducated,Married,Less than $40K,Gold,37,2,3,15987.0,2065
8905,50,M,2,Graduate,Single,$120K +,Blue,42,2,1,31782.0,0
8906,42,M,2,Graduate,Married,$120K +,Blue,32,1,1,34516.0,1440
8907,45,F,0,Doctorate,Married,$40K - $60K,Silver,36,1,1,19107.0,933
8908,50,M,4,Graduate,Married,$80K - $120K,Blue,45,2,1,34516.0,1466
8909,41,M,4,Post-Graduate,Married,$80K - $120K,Blue,36,1,2,21751.0,1573
8910,44,F,3,College,Single,Less than $40K,Blue,32,1,2,7926.0,1051
8911,51,M,4,Graduate,Single,$120K +,Silver,46,2,3,34516.0,1279
8912,48,M,4,Graduate,Married,$80K - $120K,Blue,36,1,2,27984.0,1793
8913,40,M,3,Uneducated,Divorced,$60K - $80K,Blue,30,2,3,24499.0,2517
8914,49,M,0,High School,Single,$80K - $120K,Blue,39,2,1,2221.0,1291
8915,43,M,2,Graduate,Single,$80K - $120K,Blue,35,2,2,5858.0,961
8916,51,M,1,Uneducated,Single,$80K - $120K,Blue,37,1,3,27318.0,2416
8917,44,F,3,High School,Single,Less than $40K,Blue,36,1,3,9766.0,1575
8918,59,M,1,Graduate,Single,$60K - $80K,Silver,36,2,2,26692.0,2517
8919,49,M,2,Graduate,Single,$60K - $80K,Gold,45,2,3,34516.0,913
8920,38,M,3,College,Single,$120K +,Blue,26,2,2,14938.0,0
8921,52,M,2,Graduate,Married,$80K - $120K,Blue,41,2,5,33256.0,928
8922,49,M,4,Graduate,Single,$120K +,Silver,36,2,2,34516.0,0
8923,47,M,2,Graduate,Single,$40K - $60K,Blue,35,1,6,5791.0,1957
8924,51,F,2,High School,Single,Less than $40K,Blue,36,2,1,2319.0,1347
8925,46,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,17698.0,1769
8926,52,M,4,College,Single,$80K - $120K,Silver,41,1,1,34516.0,1701
8927,57,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,6482.0,1686
8928,40,M,4,Graduate,Single,$60K - $80K,Blue,30,4,3,18975.0,0
8929,44,M,3,Graduate,Divorced,$60K - $80K,Silver,34,2,3,34516.0,1652
8930,47,M,3,Graduate,Single,$40K - $60K,Blue,36,2,2,2479.0,1748
8931,41,F,3,Graduate,Married,Less than $40K,Blue,36,1,1,4941.0,1040
8932,42,M,1,Post-Graduate,Single,$60K - $80K,Gold,36,1,1,34516.0,2276
8933,44,F,4,Uneducated,Married,Less than $40K,Blue,33,1,2,8230.0,1333
8934,44,M,0,Graduate,Married,$40K - $60K,Silver,34,2,1,22226.0,1864
8935,47,M,2,Uneducated,Single,$120K +,Blue,29,2,3,28852.0,1974
8936,36,M,1,Graduate,Married,$40K - $60K,Blue,36,2,3,6893.0,1462
8937,45,M,2,Graduate,Married,$60K - $80K,Blue,35,1,2,7653.0,1693
8938,50,M,1,High School,Married,$80K - $120K,Blue,31,1,2,26840.0,769
8939,41,M,3,High School,Divorced,$60K - $80K,Blue,32,1,2,4549.0,2109
8940,55,M,2,High School,Divorced,$120K +,Blue,46,5,3,16828.0,2517
8941,45,M,2,College,Single,$40K - $60K,Blue,31,2,2,6530.0,1425
8942,40,F,4,Post-Graduate,Single,$40K - $60K,Blue,28,2,1,11642.0,1501
8943,43,M,3,College,Single,$80K - $120K,Blue,34,2,2,5390.0,1324
8944,49,F,3,Graduate,Married,Less than $40K,Blue,43,2,1,7037.0,0
8945,47,M,3,College,Married,Less than $40K,Blue,34,2,1,8390.0,0
8946,49,M,3,Graduate,Single,$60K - $80K,Blue,45,1,1,2122.0,1101
8947,43,M,4,High School,Married,$40K - $60K,Blue,35,1,1,3442.0,2517
8948,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,6680.0,1839
8949,42,F,2,Graduate,Single,Less than $40K,Silver,36,2,2,34516.0,1066
8950,44,F,2,High School,Married,$40K - $60K,Blue,32,2,2,7244.0,2031
8951,52,M,2,Graduate,Married,$80K - $120K,Blue,37,1,3,34516.0,1369
8952,42,M,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2476.0,2250
8953,40,F,1,Graduate,Married,Less than $40K,Blue,30,1,1,2019.0,803
8954,54,F,2,Graduate,Divorced,Less than $40K,Blue,36,1,2,8758.0,1511
8955,62,M,0,Graduate,Divorced,$60K - $80K,Blue,56,1,3,6103.0,2517
8956,52,F,3,Graduate,Single,Less than $40K,Blue,36,2,1,2166.0,1458
8957,50,F,2,Doctorate,Single,Less than $40K,Blue,40,2,1,3449.0,1634
8958,51,F,4,Graduate,Divorced,Less than $40K,Blue,36,2,3,2984.0,2512
8959,54,F,3,Graduate,Single,Less than $40K,Silver,48,1,5,13432.0,0
8960,39,F,1,Graduate,Married,$40K - $60K,Blue,36,2,1,10830.0,2184
8961,50,M,1,Post-Graduate,Married,$80K - $120K,Blue,38,2,3,2673.0,0
8962,46,M,2,College,Married,$120K +,Blue,40,1,2,34516.0,1649
8963,45,M,5,Uneducated,Single,$60K - $80K,Blue,32,1,2,20633.0,1989
8964,61,M,1,Graduate,Single,Less than $40K,Blue,54,1,1,9070.0,2097
8965,51,M,3,Graduate,Married,$120K +,Blue,44,2,2,11954.0,0
8966,50,M,1,Graduate,Married,$80K - $120K,Silver,45,2,1,34516.0,925
8967,48,M,2,College,Divorced,$80K - $120K,Blue,40,4,3,4479.0,0
8968,50,M,1,High School,Married,Less than $40K,Blue,35,2,1,3968.0,2264
8969,58,F,2,Uneducated,Single,Less than $40K,Blue,44,1,2,2599.0,1407
8970,46,M,2,College,Divorced,$60K - $80K,Blue,37,1,3,10074.0,1223
8971,46,F,3,High School,Married,$40K - $60K,Blue,42,2,2,10901.0,1874
8972,42,F,5,Graduate,Single,Less than $40K,Blue,30,2,3,8325.0,0
8973,38,M,3,Graduate,Single,$80K - $120K,Silver,36,2,2,34516.0,2008
8974,40,M,3,Post-Graduate,Single,$120K +,Blue,26,1,2,34516.0,2088
8975,43,M,5,Graduate,Single,$80K - $120K,Blue,36,1,1,7196.0,696
8976,48,M,4,Graduate,Married,$60K - $80K,Gold,36,1,6,34516.0,0
8977,38,M,2,Uneducated,Single,$80K - $120K,Blue,22,2,1,34516.0,1595
8978,46,M,5,High School,Married,$120K +,Blue,42,1,1,32926.0,1540
8979,44,M,4,Uneducated,Married,$40K - $60K,Silver,40,1,1,18072.0,1378
8980,50,M,2,Graduate,Single,$80K - $120K,Blue,38,2,3,24533.0,1813
8981,39,M,1,College,Married,$40K - $60K,Blue,32,1,1,4874.0,2317
8982,50,M,3,College,Married,$60K - $80K,Blue,42,1,2,12889.0,1822
8983,41,F,5,Graduate,Married,Less than $40K,Blue,31,2,3,7531.0,1692
8984,49,F,4,Graduate,Divorced,Less than $40K,Blue,37,2,6,1838.0,1155
8985,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,30117.0,2129
8986,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,5131.0,1484
8987,44,M,3,Graduate,Single,$80K - $120K,Gold,36,2,3,34516.0,2517
8988,53,M,3,Graduate,Single,$80K - $120K,Blue,45,2,1,24262.0,1984
8989,51,M,0,College,Single,$80K - $120K,Blue,33,1,3,34516.0,1228
8990,38,F,2,College,Married,Less than $40K,Blue,32,2,2,7385.0,1817
8991,50,M,1,Graduate,Married,$60K - $80K,Blue,37,2,2,20708.0,1357
8992,47,F,3,Graduate,Married,Less than $40K,Silver,36,4,3,14057.0,1381
8993,38,M,4,Uneducated,Married,$80K - $120K,Silver,36,2,1,34516.0,1132
8994,45,M,3,High School,Married,$60K - $80K,Blue,36,2,5,17072.0,1519
8995,52,M,2,High School,Single,$80K - $120K,Blue,46,2,3,25737.0,1168
8996,44,F,1,Graduate,Single,Less than $40K,Blue,33,1,3,2211.0,768
8997,35,F,4,High School,Married,Less than $40K,Blue,26,2,1,16950.0,0
8998,44,M,3,Graduate,Married,$60K - $80K,Blue,24,1,1,15043.0,0
8999,40,M,3,Graduate,Single,$80K - $120K,Blue,30,2,2,29338.0,159
9000,57,M,4,Graduate,Single,$120K +,Blue,52,2,3,25808.0,0
9001,43,F,2,Graduate,Married,Less than $40K,Blue,30,1,3,2248.0,1853
9002,45,F,4,Uneducated,Divorced,$40K - $60K,Blue,27,2,2,3670.0,1684
9003,44,F,3,Graduate,Single,Less than $40K,Blue,17,1,2,8861.0,1149
9004,47,M,3,Graduate,Married,$120K +,Silver,42,1,3,34516.0,1161
9005,50,M,2,Graduate,Married,$60K - $80K,Blue,36,1,3,8014.0,1250
9006,44,F,4,Graduate,Married,Less than $40K,Blue,39,1,1,2771.0,1779
9007,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,34516.0,1702
9008,45,F,3,High School,Married,Less than $40K,Blue,40,1,4,8383.0,0
9009,44,F,2,Graduate,Single,Less than $40K,Gold,30,1,3,15365.0,630
9010,48,F,4,High School,Married,Less than $40K,Blue,30,2,3,2913.0,0
9011,40,F,2,Uneducated,Single,Less than $40K,Blue,34,1,2,4748.0,2085
9012,50,M,2,Graduate,Single,$80K - $120K,Silver,35,1,2,34516.0,0
9013,38,F,1,College,Married,Less than $40K,Blue,32,2,3,2609.0,1259
9014,43,F,5,College,Single,$40K - $60K,Blue,32,2,3,11508.0,0
9015,45,F,4,Graduate,Married,Less than $40K,Blue,38,2,2,2396.0,887
9016,49,M,4,Uneducated,Married,$120K +,Blue,38,2,3,18991.0,1208
9017,44,M,3,High School,Married,$80K - $120K,Blue,36,1,3,10908.0,0
9018,53,M,3,Graduate,Married,$40K - $60K,Blue,48,2,2,14627.0,1997
9019,46,M,4,Post-Graduate,Married,$40K - $60K,Blue,36,1,2,2219.0,1180
9020,56,M,4,Graduate,Single,$80K - $120K,Blue,46,2,3,25736.0,1388
9021,63,M,0,Uneducated,Single,$60K - $80K,Blue,36,2,3,7997.0,1096
9022,40,M,5,Graduate,Single,$40K - $60K,Blue,36,2,2,2849.0,1741
9023,45,M,5,Graduate,Married,$80K - $120K,Blue,40,1,2,29227.0,1151
9024,52,M,2,Doctorate,Married,$120K +,Blue,44,1,2,34516.0,1382
9025,50,M,2,Uneducated,Married,$40K - $60K,Blue,43,1,3,12458.0,1332
9026,62,M,1,High School,Single,$60K - $80K,Blue,46,2,3,7547.0,2477
9027,44,M,4,Graduate,Married,$120K +,Blue,36,4,3,34516.0,0
9028,45,F,4,Graduate,Married,Less than $40K,Silver,40,2,5,10677.0,0
9029,53,M,5,Uneducated,Married,$80K - $120K,Blue,47,2,3,2340.0,1612
9030,38,F,3,High School,Single,$40K - $60K,Gold,26,2,2,23981.0,0
9031,44,F,4,Doctorate,Married,$40K - $60K,Blue,30,1,3,6329.0,1643
9032,42,M,3,Uneducated,Married,$40K - $60K,Blue,37,2,3,4960.0,1724
9033,44,M,2,High School,Married,$60K - $80K,Silver,39,1,2,34516.0,1601
9034,55,F,3,College,Single,Less than $40K,Gold,35,2,3,15987.0,1973
9035,52,F,1,Uneducated,Single,Less than $40K,Blue,36,2,2,3244.0,1855
9036,48,M,4,Graduate,Married,$60K - $80K,Blue,37,1,2,7298.0,2517
9037,48,M,4,Graduate,Married,$80K - $120K,Blue,40,1,1,28307.0,1506
9038,47,M,2,Graduate,Married,$40K - $60K,Blue,42,2,3,2430.0,1657
9039,49,M,1,Graduate,Married,$120K +,Blue,29,2,3,7650.0,2045
9040,47,F,3,College,Divorced,$40K - $60K,Blue,41,1,2,6443.0,2073
9041,47,M,2,Uneducated,Married,$80K - $120K,Blue,41,1,2,13356.0,1497
9042,56,M,2,Graduate,Single,$120K +,Blue,51,1,1,4675.0,1340
9043,61,M,1,Uneducated,Single,$40K - $60K,Blue,52,2,1,2177.0,1329
9044,45,M,4,Doctorate,Single,$120K +,Gold,36,1,3,34516.0,1411
9045,49,F,2,Graduate,Married,Less than $40K,Blue,39,2,3,2821.0,1995
9046,44,F,4,Uneducated,Married,Less than $40K,Blue,36,2,2,6769.0,1133
9047,50,M,1,Post-Graduate,Married,$80K - $120K,Gold,36,2,3,34516.0,0
9048,51,M,1,High School,Married,$120K +,Blue,43,2,3,30172.0,1825
9049,44,F,5,Uneducated,Single,Less than $40K,Blue,36,1,3,7742.0,1163
9050,46,M,3,Graduate,Single,$80K - $120K,Blue,35,2,1,11814.0,1440
9051,41,M,4,Graduate,Married,$80K - $120K,Blue,32,2,1,28687.0,1607
9052,51,M,4,Graduate,Married,$60K - $80K,Silver,33,1,3,25653.0,2059
9053,52,F,1,Graduate,Single,$40K - $60K,Blue,40,2,1,4705.0,890
9054,39,M,3,High School,Married,$80K - $120K,Blue,27,1,3,19150.0,1093
9055,38,M,2,High School,Single,$60K - $80K,Gold,18,1,2,34516.0,1494
9056,51,M,3,Graduate,Married,$80K - $120K,Blue,46,1,3,11765.0,1429
9057,41,M,3,High School,Divorced,$80K - $120K,Blue,28,1,3,16627.0,2118
9058,43,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,1,1,13553.0,1448
9059,40,M,3,High School,Married,$60K - $80K,Blue,28,2,3,11476.0,2365
9060,58,M,1,Uneducated,Single,$80K - $120K,Blue,54,1,3,5182.0,1459
9061,44,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,6,3,23026.0,2517
9062,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2,2,18477.0,0
